0x7FFE, Empty
0x2A12, Blue Cabinet
0x2A13, Blue Clock
0x2A14, Blue Dresser
0x2A15, Blue Wall Shelf
0x2A16, Cabana Bed
0x2A17, Cabana Dresser
0x2A18, Cabana Wardrobe
0x2A19, Cabana Chair
0x2A1A, Cabana Armchair
0x2A1B, Cabana Table
0x2A1C, Cabana Lamp
0x2A1D, Cabana Bookcase
0x2A1E, Cabana Vanity
0x2A1F, Cabana Screen
0x2A20, Cabana Wall Radio
0x2A21, Green Bed
0x2A22, Green Dresser
0x2A23, Green Wardrobe
0x2A24, Green Chair
0x2A25, Green Bench
0x2A26, Green Table
0x2A27, Green Desk
0x2A28, Green Lamp
0x2A29, Green Counter
0x2A2A, Green Pantry
0x2A2B, Green Wall Clock
0x2A2C, Cabin Bed
0x2A2D, Cabin Dresser
0x2A2E, Cabin Wardrobe
0x2A2F, Cabin Chair
0x2A30, Cabin Armchair
0x2A31, Cabin Couch
0x2A32, Cabin Table
0x2A33, Cabin Low Table
0x2A34, Cabin Bookcase
0x2A35, Cabin Clock
0x2A36, Cabin Wall Clock
0x2A37, Modern Bed
0x2A38, Modern Dresser
0x2A39, Modern Wardrobe
0x2A3A, Modern Chair
0x2A3B, Modern Sofa
0x2A3C, Modern End Table
0x2A3D, Modern Desk
0x2A3E, Modern Table
0x2A3F, Modern Cabinet
0x2A40, Modern Lamp
0x2A41, Modern Wall Clock
0x2A42, Kiddie Bed
0x2A43, Kiddie Dresser
0x2A44, Kiddie Wardrobe
0x2A45, Kiddie Couch
0x2A46, Kiddie Chair
0x2A47, Kiddie Table
0x2A48, Kiddie Bureau
0x2A49, Kiddie Bookcase
0x2A4A, Kiddie Clock
0x2A4B, Kiddie Stereo
0x2A4C, Kiddie Wall Clock
0x2A4D, Lovely Bed
0x2A4E, Lovely Dresser
0x2A4F, Lovely Armoire
0x2A50, Lovely Chair
0x2A51, Lovely Love Seat
0x2A52, Lovely End Table
0x2A53, Lovely Table
0x2A54, Lovely Vanity
0x2A55, Lovely Kitchen
0x2A56, Lovely Lamp
0x2A57, Lovely Wall Clock
0x2A58, Robo-Bed
0x2A59, Robo-Dresser
0x2A5A, Robo-Closet
0x2A5B, Robo-Sofa
0x2A5C, Robo-Chair
0x2A5D, Robo-Table
0x2A5E, Robo-Stereo
0x2A5F, Robo-TV
0x2A60, Robo-Clock
0x2A61, Robo-Lamp
0x2A62, Robo-Wall Clock
0x2A63, Polka-Dot Bed
0x2A64, Polka-Dot Dresser
0x2A65, Polka-Dot Closet
0x2A66, Polka-Dot Chair
0x2A67, Polka-Dot Sofa
0x2A68, Polka-Dot Table
0x2A69, Polka-Dot Lamp
0x2A6A, Polka-Dot Stool
0x2A6B, Polka-Dot Low Table
0x2A6C, Polka-Dot TV
0x2A6D, Polka-Dot Clock
0x2A6E, Snowman Bed
0x2A6F, Snowman Dresser
0x2A70, Snowman Wardrobe
0x2A71, Snowman Chair
0x2A72, Snowman Sofa
0x2A73, Snowman Table
0x2A74, Snowman Fridge
0x2A75, Snowman TV
0x2A76, Snowman Clock
0x2A77, Snowman Lamp
0x2A78, Snowman Vanity
0x2A79, Mush Bed
0x2A7A, Mush Dresser
0x2A7B, Mush Closet
0x2A7C, Mush Chair
0x2A7D, Mush Stool
0x2A7E, Mush Table
0x2A7F, Mush End Table
0x2A80, Mush Lamp
0x2A81, Mush Wall Lamp
0x2A82, Mush TV
0x2A83, Mush Hanger
0x2A84, Pavé Bed
0x2A85, Pavé Chest
0x2A86, Pavé Closet
0x2A87, Pavé Sofa
0x2A88, Pavé Chair
0x2A89, Pavé Table
0x2A8A, Pavé End Table
0x2A8B, Pavé Bookshelf
0x2A8C, Pavé Bureau
0x2A8D, Pavé Lamp
0x2A8E, Pavé Clock
0x2A8F, Egg Bed
0x2A90, Egg Dresser
0x2A91, Egg Wardrobe
0x2A92, Egg Chair
0x2A93, Egg Bench
0x2A94, Egg Table
0x2A95, Egg Stereo
0x2A96, Egg Toy Set
0x2A97, Egg Clock
0x2A98, Egg Lamp
0x2A99, Egg TV
0x2A9A, Spooky Bed
0x2A9B, Spooky Dresser
0x2A9C, Spooky Wardrobe
0x2A9D, Spooky Sofa
0x2A9E, Spooky Chair
0x2A9F, Spooky Table
0x2AA0, Spooky Vanity
0x2AA1, Spooky Bookcase
0x2AA2, Spooky Clock
0x2AA3, Spooky Lamp
0x2AA4, Spooky Wall Lamp
0x2AA5, Harvest Bed
0x2AA6, Harvest Dresser
0x2AA7, Harvest Bureau
0x2AA8, Harvest Sofa
0x2AA9, Harvest Chair
0x2AAA, Harvest Table
0x2AAB, Harvest Mirror
0x2AAC, Harvest TV
0x2AAD, Harvest Clock
0x2AAE, Harvest Lamp
0x2AAF, Harvest Wall Lamp
0x2AB0, Jingle Bed
0x2AB1, Jingle Dresser
0x2AB2, Jingle Wardrobe
0x2AB3, Jingle Sofa
0x2AB4, Jingle Chair
0x2AB5, Jingle Table
0x2AB6, Jingle Shelves
0x2AB7, Jingle Piano
0x2AB8, Jingle Clock
0x2AB9, Jingle Lamp
0x2ABA, Jingle TV
0x2ABB, Princess Bed
0x2ABC, Princess Chest
0x2ABD, Princess Closet
0x2ABE, Princess Sofa
0x2ABF, Princess Chair
0x2AC0, Princess Table
0x2AC1, Princess Curio
0x2AC2, Princess Dresser
0x2AC3, Princess Cage
0x2AC4, Princess Lamp
0x2AC5, Princess Clock
0x2AC6, Gracie Bed
0x2AC7, Gracie Chest
0x2AC8, Gracie Wardrobe
0x2AC9, Gracie Bench
0x2ACA, Gracie Chair
0x2ACB, Gracie Low Table
0x2ACC, Gracie Desk
0x2ACD, Gracie Wagon
0x2ACE, Gracie Shelf
0x2ACF, Gracie Lamp
0x2AD0, Gracie Wall Clock
0x2AD1, Sweets Bed
0x2AD2, Sweets Dresser
0x2AD3, Sweets Closet
0x2AD4, Sweets Sofa
0x2AD5, Sweets Chair
0x2AD6, Sweets Table
0x2AD7, Sweets Minitable
0x2AD8, Sweets Bookcase
0x2AD9, Sweets Lamp
0x2ADA, Sweets Minilamp
0x2ADB, Sweets Player
0x2ADC, Gorgeous Bed
0x2ADD, Gorgeous Chest
0x2ADE, Gorgeous Closet
0x2ADF, Gorgeous Sofa
0x2AE0, Gorgeous Seat
0x2AE1, Gorgeous Stool
0x2AE2, Gorgeous Table
0x2AE3, Gorgeous Desk
0x2AE4, Gorgeous Counter
0x2AE5, Gorgeous Lamp
0x2AE6, Gorgeous Wall Clock
0x2AE7, Minimalist Bed
0x2AE8, Minimalist Sofa
0x2AE9, Minimalist Chair
0x2AEA, Minimalist Dresser
0x2AEB, Minimalist Wardrobe
0x2AEC, Minimalist Clock
0x2AED, Minimalist Lamp
0x2AEE, Minimalist Ottoman
0x2AEF, Minimalist Table
0x2AF0, Minimalist Minitable
0x2AF1, Minimalist Vanity
0x2AF2, Golden Bed
0x2AF3, Golden Dresser
0x2AF4, Golden Closet
0x2AF5, Golden Chair
0x2AF6, Golden Bench
0x2AF7, Golden Table
0x2AF8, Golden Clock
0x2AF9, Golden Man
0x2AFA, Golden Woman
0x2AFB, Golden Screen
0x2AFC, Golden Wall Torch
0x2AFD, Cow Skull
0x2AFE, Desert Cactus
0x2AFF, Western Fence
0x2B00, Saddle Fence
0x2B01, Storefront
0x2B02, Covered Wagon
0x2B03, Watering Trough
0x2B04, Tumbleweed
0x2B05, Well
0x2B06, Wagon Wheel
0x2B07, Asteroid
0x2B08, Moon
0x2B09, Lunar Lander
0x2B0A, Rocket
0x2B0B, Lunar Rover
0x2B0C, Satellite
0x2B0D, Space Shuttle
0x2B0E, Spaceman Sam
0x2B0F, Space Station
0x2B10, Flying Saucer
0x2B11, Detour Arrow
0x2B12, Handcart
0x2B13, Iron Frame
0x2B14, Manhole Cover
0x2B15, Orange Cone
0x2B16, Traffic Cone
0x2B17, Sawhorse
0x2B18, Wet-Road Sign
0x2B19, Steamroller
0x2B1A, Jackhammer
0x2B1B, Striped Cone
0x2B1C, Cement Mixer
0x2B1D, Oil Barrel
0x2B1E, Boxing Barricade
0x2B1F, Red Corner
0x2B20, Blue Corner
0x2B21, Neutral Corner
0x2B22, Judge's Bell
0x2B23, Boxing Mat
0x2B24, Ringside Table
0x2B25, Weight Bench
0x2B26, Sandbag
0x2B27, Speed Bag
0x2B28, Birdhouse
0x2B29, Mr. Flamingo
0x2B2A, Mrs. Flamingo
0x2B2B, Garden Gnome
0x2B2C, Bug Zapper
0x2B2D, Hammock
0x2B2E, Birdbath
0x2B2F, Picnic Table
0x2B30, Bird Feeder
0x2B31, Lawn Chair
0x2B32, Lawn Mower
0x2B33, Barbecue
0x2B34, Backyard Pool
0x2B35, Sprinkler
0x2B36, Tiki Torch
0x2B37, Elephant Slide
0x2B38, Stroller
0x2B39, Cradle
0x2B3A, Baby Bed
0x2B3B, Clackercart
0x2B3C, Merry-Go-Round
0x2B3D, Rocking Horse
0x2B3E, Train Set
0x2B3F, Wobbelina
0x2B40, Dolly
0x2B41, Lab Bench
0x2B42, Lab Chair
0x2B43, Medicine Chest
0x2B44, Florence Flask
0x2B45, Amazing Machine
0x2B46, Unknown Machine
0x2B47, Complex Machine
0x2B48, Helm
0x2B49, Barrel
0x2B4A, Keg
0x2B4B, Ship Cannon
0x2B4C, Anchor
0x2B4D, Ship Compass
0x2B4E, Creepy Skeleton
0x2B4F, Creepy Cauldron
0x2B50, Creepy Bat Stone
0x2B51, Creepy Stone
0x2B52, Creepy Coffin
0x2B53, Creepy Crystal
0x2B54, Creepy Clock
0x2B55, Creepy Statue
0x2B56, Pawn
0x2B57, Bishop
0x2B58, King
0x2B59, Knight
0x2B5A, Queen
0x2B5B, Rook
0x2B5C, Right Platform
0x2B5D, Left Platform
0x2B5E, Podium
0x2B5F, Teacher's Desk
0x2B60, Teacher's Chair
0x2B61, School Desk
0x2B62, School Chair
0x2B63, Cubbyhole
0x2B64, Chalkboard
0x2B65, Mop
0x2B66, Skeleton
0x2B67, Anatomical Model
0x2B68, Clear Model
0x2B69, Hamster Cage
0x2B6A, Science Table
0x2B6B, Vaulting Horse
0x2B6C, Ball Catcher
0x2B6D, High-Jump Mat
0x2B6E, Hurdle
0x2B6F, Scoreboard
0x2B70, Folding Chair
0x2B71, Vision Tester
0x2B72, Trunk Measure
0x2B73, Stadiometer
0x2B74, Scale
0x2B75, Hospital Bed
0x2B76, Hospital Screen
0x2B77, IV Drip
0x2B78, Washbasin
0x2B79, Writing Desk
0x2B7A, Writing Chair
0x2B7B, Globe
0x2B7C, Office Desk
0x2B7D, Office Chair
0x2B7E, Office Locker
0x2B7F, Coffeemaker
0x2B80, Checkout Counter
0x2B81, Cash Register
0x2B82, Jukebox
0x2B83, Siphon
0x2B84, Giant Dharma
0x2B85, Dharma
0x2B86, Mini Dharma
0x2B87, Papa Bear
0x2B88, Mama Bear
0x2B89, Baby Bear
0x2B8A, Mama Polar Bear
0x2B8B, Papa Panda
0x2B8C, Mama Panda
0x2B8D, Baby Panda
0x2B8E, Tall Cactus
0x2B8F, Cactus
0x2B90, Round Cactus
0x2B91, Golf Bag
0x2B92, Simple Armchair
0x2B93, Simple Love Seat
0x2B94, Bear Pole
0x2B95, Eagle Pole
0x2B96, Frog-Woman Pole
0x2B97, Raven Pole
0x2B98, Lava Lamp
0x2B99, Tea Table
0x2B9A, Hearth
0x2B9B, Screen
0x2B9C, Hibachi
0x2B9D, Tea Tansu
0x2B9E, Paper Lantern
0x2B9F, Paper Wall Lamp
0x2BA0, Paulownia Closet
0x2BA1, Stair Dresser
0x2BA2, Low Screen
0x2BA3, Paper Tiger
0x2BA4, Lucky Frog
0x2BA5, Sword
0x2BA6, Bow
0x2BA7, Samurai Suit
0x2BA8, Black Katana
0x2BA9, White Katana
0x2BAA, Ninja Sword
0x2BAB, Deer Scare
0x2BAC, Tall Lantern
0x2BAD, Spa Chair
0x2BAE, Bath Mat
0x2BAF, Bucket
0x2BB0, Bathtub
0x2BB1, Milk Case
0x2BB2, Ice-Cream Case
0x2BB3, Wash Station
0x2BB4, Tea Vase
0x2BB5, Red Vase
0x2BB6, Blue Vase
0x2BB7, Lucky Cat
0x2BB8, Lefty Lucky Cat
0x2BB9, Lucky Black Cat
0x2BBA, Lucky Gold Cat
0x2BBB, Grapefruit Table
0x2BBC, Lemon Table
0x2BBD, Tangerine Chair
0x2BBE, Kiwi Stool
0x2BBF, Pear Wardrobe
0x2BC0, Pear Dresser
0x2BC1, Watermelon Chair
0x2BC2, Watermelon Table
0x2BC3, Juicy-Apple TV
0x2BC4, Juicy-Apple Clock
0x2BC5, Lily-Pad Table
0x2BC6, Froggy Chair
0x2BC7, Pine Chair
0x2BC8, Pine Table
0x2BC9, Flower Chair
0x2BCA, Flower Table
0x2BCB, Ponderosa Bonsai
0x2BCC, Pine Bonsai
0x2BCD, Mugho Bonsai
0x2BCE, Plum Bonsai
0x2BCF, Holly Bonsai
0x2BD0, Azalea Bonsai
0x2BD1, Maple Bonsai
0x2BD2, Hawthorn Bonsai
0x2BD3, Quince Bonsai
0x2BD4, Jasmine Bonsai
0x2BD5, Pothos
0x2BD6, Coconut Palm
0x2BD7, Pachira
0x2BD8, Caladium
0x2BD9, Croton
0x2BDA, Dracaena
0x2BDB, Lady Palm
0x2BDC, Aloe
0x2BDD, Rubber Tree
0x2BDE, Snake Plant
0x2BDF, Fan Palm
0x2BE0, Corn Plant
0x2BE1, Bromeliaceae
0x2BE2, Weeping Fig
0x2BE3, Conga Drum
0x2BE4, Djimbe Drum
0x2BE5, Timpano Drum
0x2BE6, Violin
0x2BE7, Cello
0x2BE8, Bass
0x2BE9, Folk Guitar
0x2BEA, Country Guitar
0x2BEB, Rock Guitar
0x2BEC, Electric Guitar
0x2BED, Ukulele
0x2BEE, Ebony Piano
0x2BEF, Upright Piano
0x2BF0, Taiko Drum
0x2BF1, Vibraphone
0x2BF2, Biwa Lute
0x2BF3, Harp
0x2BF4, Metronome
0x2BF5, Trash Can
0x2BF6, Garbage Pail
0x2BF7, Garbage Can
0x2BF8, Trash Bin
0x2BF9, Pantheon Post
0x2BFA, Ionian Post
0x2BFB, Corinthian Post
0x2BFC, Broken Post
0x2BFD, Pyramid
0x2BFE, Sphinx
0x2BFF, Mummy's Casket
0x2C00, Jomon Pottery
0x2C01, Tennis Table
0x2C02, Bowling Pins
0x2C03, Ball Return
0x2C04, Basketball Hoop
0x2C05, Billiard Table
0x2C06, Mahjong Table
0x2C07, Dartboard
0x2C08, Pinball Machine
0x2C09, Arcade Machine
0x2C0A, Tabletop Game
0x2C0B, Stool
0x2C0C, Shogi Board
0x2C0D, Go Board
0x2C0E, Arc De Triomphe
0x2C0F, Plate Armor
0x2C10, Tower Of Pisa
0x2C11, Compass
0x2C12, Box Of Chocolates
0x2C13, Backpack
0x2C14, Mountain Bike
0x2C15, Propane Stove
0x2C16, Kayak
0x2C17, Lantern
0x2C18, Sleeping Bag
0x2C19, Campfire
0x2C1A, Bonfire
0x2C1B, TV With VCR
0x2C1C, Wide-Screen TV
0x2C1D, Retro TV
0x2C1E, Kitchen Sink
0x2C1F, Kitchen Corner
0x2C20, Deluxe Range
0x2C21, Range
0x2C22, Stove
0x2C23, Sink
0x2C24, Tea Set
0x2C25, Shaved-Ice Maker
0x2C26, Refrigerator
0x2C27, Retro Fridge
0x2C28, Microwave
0x2C29, Toaster
0x2C2A, Mixer
0x2C2B, Clothesline Pole
0x2C2C, Doghouse
0x2C2D, Beach Chair
0x2C2E, Wave Breaker
0x2C2F, Surfboard
0x2C30, Diver Dan
0x2C31, Beach Table
0x2C32, Treasure Chest
0x2C33, Life Ring
0x2C34, Snowboard
0x2C35, Sleigh
0x2C36, Snowman
0x2C37, Sunflower
0x2C38, Daffodil
0x2C39, Gerbera
0x2C3A, Toilet
0x2C3B, Super Toilet
0x2C3C, Men's Toilet
0x2C3D, Game Shelf
0x2C3E, Safe
0x2C3F, Deluxe Washer
0x2C40, Automatic Washer
0x2C41, Washer/dryer
0x2C42, Potbelly Stove
0x2C43, Space Heater
0x2C44, Fireplace
0x2C45, Radiator
0x2C46, Phonograph
0x2C47, Turntable
0x2C48, Reel-To-Reel
0x2C49, Retro Stereo
0x2C4A, Gold Stereo
0x2C4B, Hi-Fi Stereo
0x2C4C, High-End Stereo
0x2C4D, Dice Stereo
0x2C4E, Tape Deck
0x2C4F, CD Player
0x2C50, Cassette Player
0x2C51, Round Clock
0x2C52, Kitschy Clock
0x2C53, Antique Clock
0x2C54, Cube Clock
0x2C55, Odd Clock
0x2C56, Oval Clock
0x2C57, Owl Clock
0x2C58, Alarm Clock
0x2C59, Common Chair
0x2C5A, Rocking Chair
0x2C5B, Lefty Desk
0x2C5C, Righty Desk
0x2C5D, Gas Pump
0x2C5E, Extinguisher
0x2C5F, Fire Hydrant
0x2C60, Raccoon Figurine
0x2C61, Barber's Pole
0x2C62, Candy Machine
0x2C63, Scarecrow
0x2C64, Birdcage
0x2C65, Phone Box
0x2C66, Outdoor Bath
0x2C67, Wheat Field
0x2C68, Computer
0x2C69, Pineapple Bed
0x2C6A, Glass-Top Table
0x2C6B, Kotatsu
0x2C6C, Cream Sofa
0x2C6D, Storage Case
0x2C6E, Clothes Closet
0x2C6F, Claw-Foot Tub
0x2C70, Shower
0x2C71, Massage Chair
0x2C72, Vacuum Cleaner
0x2C73, Bottled Ship
0x2C74, Water Bird
0x2C75, Executive Toy
0x2C76, Telescope
0x2C77, Mochi Pestle
0x2C78, Old Sewing Machine
0x2C79, Cardboard Box
0x2C7A, Wooden Box
0x2C7B, Fan
0x2C7C, Candle
0x2C7D, Mini Lamp
0x2C7E, Desk Light
0x2C7F, Table Lamp
0x2C80, Throne
0x2C81, Common Bed
0x2C82, Block
0x2C83, Coin
0x2C84, Goal Pole
0x2C85, Fire Flower
0x2C86, Super Mushroom
0x2C87, Green Shell
0x2C88, Super Star
0x2C89, 1-Up Mushroom
0x2C8A, ? Block
0x2C8B, Pipe
0x2C8C, Fire Bar
0x2C8D, Bill Blaster
0x2C8E, Yoshi's Egg
0x2C8F, Triple Bananas
0x2C90, Triple Red Shells
0x2C91, Kart
0x2C92, Pikmin
0x2C93, Blue Falcon
0x2C94, Master Sword
0x2C95, Arwing
0x2C96, Triforce
0x2C97, Metroid
0x2C98, S.S. Dolphin
0x2C99, Jack-In-The-Box
0x2C9A, Kadomatsu
0x2C9B, Kagamimochi
0x2C9C, Hinaningyo
0x2C9D, Big Festive Tree
0x2C9E, Festive Tree
0x2C9F, Festive Flag
0x2CA0, Festive Candle
0x2CA1, Lovely Phone
0x2CA2, Box Of Tissues
0x2CA3, Piggy Bank
0x2CA4, Bellpoint
0x2CA5, Aluminum Briefcase
0x2CA6, Rice Cake
0x2CA7, Dango
0x2CA8, Bamboo Grass
0x2CA9, Resetti Model
0x2CAA, Cool Globe
0x2CAB, Picnic Basket
0x2CAC, Sailboat Model
0x2CAD, Wheat Bundle
0x2CAE, Espresso Maker
0x2CAF, Stuffed Stocking
0x2CB0, Snow Globe
0x2CB1, Veggie Basket
0x2CB2, Yut Board
0x2CB3, Hibiscus
0x2CB4, Bureom
0x2CB5, Festive Wreath
0x2CB6, Brown Pot
0x2CB7, White Pot
0x2CB8, Tapestry
0x2CB9, Top
0x2CBA, Tokonoma
0x2CBB, Carp Banner
0x2CBC, Eggplant Cow
0x2CBD, Morning Glory
0x2CBE, Pile Of Leaves
0x2CBF, Sand Castle
0x2CC0, Shopping Cart
0x2CC1, Hagoita
0x2CC2, Blossom Lantern
0x2CC3, Cucumber Horse
0x2CC4, Fedora Chair
0x2CC5, Tteok Plate
0x2CC6, Kimbap Plate
0x2CC7, Shaved-Ice Lamp
0x2CC8, Flower Bouquet
0x2CC9, Cupid Bench
0x2CCA, Display Stand
0x2CCB, Glass Display Case
0x2CCC, Flat Display Case
0x2CCD, Tall Display Case
0x2CCE, Museum Chair
0x2CCF, Arrow Sign
0x2CD0, Fancy Frame
0x2CD1, Thermohygrometer
0x2CD2, Reception Table
0x2CD3, Poster Stand
0x2CD4, Exhibit Partition
0x2CD5, Jellyfish Lamp
0x2CD6, Air Conditioner
0x2CD7, Pendulum Clock
0x2CD8, LED Display
0x2CD9, Gold Fish Trophy
0x2CDA, Silver Fish Trophy
0x2CDB, Bronze Fish Trophy
0x2CDC, Gold Bug Trophy
0x2CDD, Silver Bug Trophy
0x2CDE, Bronze Bug Trophy
0x2CDF, Museum Model
0x2CE0, Letter Set
0x2CE1, New Year's Noodles
0x2CE2, Bell Knickknack
0x2CE3, Pipe Stool
0x2CE4, Cornucopia
0x2CE5, Pumpkin Pie
0x2CE6, Turkey
0x2CE7, Afternoon-Tea Set
0x2CE8, Large Bookshelf
0x2CE9, Stepladder
0x2CEA, Microscope
0x2CEB, Moth Orchid
0x2CEC, Tricycle
0x2CED, Shower Stall
0x2CEE, Mic Stand
0x2CEF, Tatami Bed
0x2CF0, Harpsichord
0x2CF1, Director's Chair
0x2CF2, Theremin
0x2CF3, Bunk Bed
0x2CF4, Lovely Doll
0x2CF5, Volleyball Net
0x2CF6, Pink Velvet Stool
0x2CF7, Yule Log
0x2CF8, Fancy Doll
0x2CF9, Fruit Basket
0x2CFA, Poinsettia
0x2CFB, Hot Plate
0x2CFC, Snow Bunny
0x2CFD, Vintage Telephone
0x2CFE, Record Player
0x2CFF, Spinning Wheel
0x2D00, Pop-Up Book
0x2D01, Drip Pail
0x2D02, Oil Lamp
0x2D03, Electric Kettle
0x2D04, Wedding Cake
0x2D05, Candy Jar
0x2D06, Holiday Candle
0x2D07, Fish Grill
0x2D08, Lily Lamp
0x2D09, Standing Spotlight
0x2D0A, Small Spotlight
0x2D0B, Stained-Glass Lamp
0x2D0C, Campfire Cookware
0x2D0D, Small Igloo
0x2D0E, Colorful Wheel
0x2D0F, Vintage Camera
0x2D10, Small LED Display
0x2D11, HHA Pennant
0x2D12, Silver HHA Plaque
0x2D13, Gold HHA Plaque
0x2D14, Silver HHA Trophy
0x2D15, Gold HHA Trophy
0x2D16, Gold House Model
0x2D17, Cat Tower
0x2D18, Dishwasher
0x2D19, Wooden Stool
0x2D1A, CD Shelf
0x2D1B, Metal Guitar
0x2D1C, Large Magazine Rack
0x2D1D, Trunk
0x2D1E, Milk Can
0x2D1F, Coat Hanger
0x2D20, Lotus Lamp
0x2D21, Sewing Machine
0x2D22, Dollhouse
0x2D23, Slushie Machine
0x2D24, Computer Desk
0x2D25, Potty
0x2D26, Kettle
0x2D27, Homework Set
0x2D28, Salad Bar
0x2D29, Rope Partition
0x2D2A, Washing Machine
0x2D2B, Aroma Pot
0x2D2C, Game-Show Stand
0x2D2D, Soda Case
0x2D2E, Donut Stool
0x2D2F, Steamed-Bun Case
0x2D30, Clay Furnace
0x2D31, Flat-Screen TV
0x2D32, Bingo Wheel
0x2D33, Editor's Chair
0x2D34, Painting Set
0x2D35, Editor's Desk
0x2D36, Revolving Spice Rack
0x2D37, Bathroom Sink
0x2D38, Incense Burner
0x2D39, Small Magazine Rack
0x2D3A, Rice Cooker
0x2D3B, Star Projector
0x2D3C, Conveyor-Belt Sushi
0x2D3D, Star Globe
0x2D3E, Whiteboard
0x2D3F, Peacock Chair
0x2D40, Whirlpool Bath
0x2D41, Kitchen Island
0x2D42, Cushion
0x2D43, Sanshin
0x2D44, Effects Rack
0x2D45, Humidifier
0x2D46, Time Clock
0x2D47, Crane Game
0x2D48, Music Stand
0x2D49, Ironing Set
0x2D4A, Rolling Suitcase
0x2D4B, Planter
0x2D4C, Dentist's Chair
0x2D4D, Amp
0x2D4E, Loom
0x2D4F, Lazy-Susan Table
0x2D50, Pickle Jar
0x2D51, TV Camera
0x2D52, Buffet Server
0x2D53, Freezer
0x2D54, Ceramic Hot Pot
0x2D55, Stewpot
0x2D56, Laptop
0x2D57, Server
0x2D58, Copy Machine
0x2D59, Drum Set
0x2D5A, Soda Fountain
0x2D5B, Water Cooler
0x2D5C, Upright Vacuum
0x2D5D, Makeup Case
0x2D5E, Double-Neck Guitar
0x2D5F, Virtual Boy
0x2D60, Popcorn Machine
0x2D61, DJ's Turntable
0x2D62, Flashy-Flower Sign
0x2D63, Soft-Serve Lamp
0x2D64, Home-Computer Rack
0x2D65, Pipe Organ
0x2D66, Karaoke System
0x2D67, Simple Kettle
0x2D68, Digital-Photo Frame
0x2D69, Pot Rack
0x2D6A, Wall Flowerpot
0x2D6B, Display Shelf
0x2D6C, Stained Glass
0x2D6D, School Speaker
0x2D6E, Blue Certificate
0x2D6F, Hospital TV
0x2D70, Cuckoo Clock
0x2D71, Wall Fan
0x2D72, Mobile
0x2D73, Breaker
0x2D74, Yellow Certificate
0x2D75, Ventilation Fan
0x2D76, Life Preserver
0x2D77, Festival Lantern
0x2D78, Surveillance Camera
0x2D79, Exit Sign
0x2D7A, Wall-Mounted Speaker
0x2D7B, Sconce
0x2D7C, Bathroom Stall
0x2D7D, Portable Toilet
0x2D7E, Elder Mask
0x2D7F, Ogre Mask
0x2D80, Female Mask
0x2D81, Spiderweb Clock
0x2D82, Caterpillar Sofa
0x2D83, Beetle Chair
0x2D84, Stag-Beetle Chair
0x2D85, Honeybee Chest
0x2D86, Firefly Lamp
0x2D87, Mini Butterfly Table
0x2D88, Ladybug Chair
0x2D89, Snail Clock
0x2D8A, Cicada Stereo
0x2D8B, Sea-Anemone Bed
0x2D8C, Squid Chair
0x2D8D, Crab Clock
0x2D8E, Football-Fish Lamp
0x2D8F, Octopus Chair
0x2D90, Red-Snapper Chair
0x2D91, Puffer-Fish TV
0x2D92, Dab Table
0x2D93, Flounder Table
0x2D94, Raccoon Wall Clock
0x2D95, Tall Mini Cactus
0x2D96, Mini Cactus
0x2D97, Round Mini Cactus
0x2D98, Exercise Bike
0x2D99, Butterfly Machine
0x2D9A, Lat Pulldown Machine
0x2D9B, Treadmill
0x2D9C, Bread Box
0x2D9D, Chaise Lounge
0x2D9E, Chocolate Fountain
0x2D9F, Box Sofa
0x2DA0, Box Corner Sofa
0x2DA1, Lunch Tray
0x2DA2, Hourglass
0x2DA3, Boxed Figurine
0x2DA4, Miniature Car
0x2DA5, Mini Circuit
0x2DA6, Capsule-Toy Machine
0x2DA7, Bilboquet
0x2DA8, Foosball Table
0x2DA9, Slide Puzzle
0x2DAA, Egg Basket
0x2DAB, Partition Screen
0x2DAC, Typewriter
0x2DAD, Sleek Sideboard
0x2DAE, Sleek Stereo
0x2DAF, Sleek Bed
0x2DB0, Sleek Sofa
0x2DB1, Sleek Chair
0x2DB2, Sleek Dresser
0x2DB3, Sleek Closet
0x2DB4, Sleek Clock
0x2DB5, Sleek Lamp
0x2DB6, Sleek Table
0x2DB7, Sleek Side Table
0x2DB8, Modern Wood Bed
0x2DB9, Modern Wood Sofa
0x2DBA, Modern Wood Chair
0x2DBB, Modern Wood Chest
0x2DBC, Modern Wood Closet
0x2DBD, Modern Wood Clock
0x2DBE, Modern Wood Lamp
0x2DBF, Modern Wood Stool
0x2DC0, Modern Wood Table
0x2DC1, Modern Wood Shelf
0x2DC2, Modern Wood TV
0x2DC3, Mermaid Bed
0x2DC4, Mermaid Sofa
0x2DC5, Mermaid Chair
0x2DC6, Mermaid Dresser
0x2DC7, Mermaid Closet
0x2DC8, Mermaid Clock
0x2DC9, Mermaid Vanity
0x2DCA, Mermaid Lamp
0x2DCB, Mermaid Screen
0x2DCC, Mermaid Shelf
0x2DCD, Mermaid Table
0x2DCE, Ice Dresser
0x2DCF, Ice Closet
0x2DD0, Ice Table
0x2DD1, Ice Chair
0x2DD2, Ice Side Table
0x2DD3, Ice Lamp
0x2DD4, Ice Shelf
0x2DD5, Ice Sofa
0x2DD6, Ice Bed
0x2DD7, Ice Clock
0x2DD8, Ice Vanity
0x2DD9, Rococo Candlestick
0x2DDA, Rococo Bed
0x2DDB, Rococo Shelf
