//Nothing
0x7FFE, Empty
0x2B76, Hospital Screen
0x2B77, IV Drip
0x2B78, Washbasin
0x2B79, Writing Desk
0x2B7A, Writing Chair
0x2B7B, Globe
0x2B7C, office Desk
0x2B7D, office Chair
0x2B7E, office Locker
0x2B7F, Coffeemaker
0x2B80, Checkout Counter
0x2B81, Cash Register
0x2B82, Jukebox
0x2B83, Siphon
0x2B84, Giant Dharma
0x2B85, Dharma
0x2B86, Mini Dharma
0x2B87, Papa Bear
0x2B88, Mama Bear
0x2B89, Baby Bear
0x2B8A, Mama Polar Bear
0x2B8B, Papa Panda
0x2B8C, Mama Panda
0x2B8D, Baby Panda
0x2B8E, Tall Cactus
0x2B8F, Cactus
0x2B90, Round Cactus
0x2B91, Golf Bag
0x2B92, Simple Armchair
0x2B93, Simple Love Seat
0x2B94, Bear Pole
0x2B95, Eagle Pole
0x2B96, Frog-Woman Pole
0x2B97, Raven Pole
0x2B98, Lava Lamp
0x2B99, Tea Table
0x2B9A, Hearth
0x2B9B, Screen
0x2B9C, Hibachi
0x2B9D, Tea Tansu
0x2B9E, Paper Lantern
0x2B9F, Paper Wall Lamp
0x2BA0, Paulownia Closet
0x2BA1, Stair Dresser
0x2BA2, Low Screen
0x2BA3, Paper Tiger
0x2BA4, Lucky Frog
0x2BA5, Sword
0x2BA6, Bow
0x2BA7, Samurai Suit
0x2BA8, Black Katana
0x2BA9, White Katana
0x2BAA, Ninja Sword
0x2BAB, Deer Scare
0x2BAC, Tall Lantern
0x2BAD, Spa Chair
0x2BAE, Bath Mat
0x2BAF, Bucket
0x2BB0, Bathtub
0x2BB1, Milk Case
0x2BB2, Ice-Cream Case
0x2BB3, Wash Station
0x2BB4, Tea Vase
0x2BB5, Red Vase
0x2BB6, Blue Vase
0x2BB7, Lucky Cat
0x2BB8, Lefty Lucky Cat
0x2BB9, Lucky Black Cat
0x2BBA, Lucky Gold Cat
0x2BBB, Grapefruit Table
0x2BBC, Lemon Table
0x2BBD, Tangerine Chair
0x2BBE, Kiwi Stool
0x2BBF, Pear Wardrobe
0x2BC0, Pear Dresser
0x2BC1, Watermelon Chair
0x2BC2, Watermelon Table
0x2BC3, Juicy-Apple TV
0x2BC4, Juicy-Apple Clock
0x2BC5, Lily-Pad Table
0x2BC6, Froggy Chair
0x2BC7, Pine Chair
0x2BC8, Pine Table
0x2BC9, Flower Chair
0x2BCA, Flower Table
0x2BCB, Ponderosa Bonsai
0x2BCC, Pine Bonsai
0x2BCD, Mugho Bonsai
0x2BCE, Plum Bonsai
0x2BCF, Holly Bonsai
0x2BD0, Azalea Bonsai
0x2BD1, Maple Bonsai
0x2BD2, Hawthorn Bonsai
0x2BD3, Quince Bonsai
0x2BD4, Jasmine Bonsai
0x2BD5, Pothos
0x2BD6, Coconut Palm
0x2BD7, Pachira
0x2BD8, Caladium
0x2BD9, Croton
0x2BDA, Dracaena
0x2BDB, Lady Palm
0x2BDC, Aloe
0x2BDD, Rubber Tree
0x2BDE, Snake Plant
0x2BDF, Fan Palm
0x2BE0, Corn Plant
0x2BE1, Bromeliaceae
0x2BE2, Weeping Fig
0x2BE3, Conga Drum
0x2BE4, Djimbe Drum
0x2BE5, Timpano Drum
0x2BE6, Violin
0x2BE7, Cello
0x2BE8, Bass
0x2BE9, Folk Guitar
0x2BEA, Country Guitar
0x2BEB, Rock Guitar
0x2BEC, Electric Guitar
0x2BED, Ukulele
0x2BEE, Ebony Piano
0x2BEF, Upright Piano
0x2BF0, Taiko Drum
0x2BF1, Vibraphone
0x2BF2, Biwa Lute
0x2BF3, Harp
0x2BF4, Metronome
0x2BF5, Trash Can
0x2BF6, Garbage Pail
0x2BF7, Garbage Can
0x2BF8, Trash Bin
0x2BF9, Pantheon Post
0x2BFA, Ionian Post
0x2BFB, Corinthian Post
0x2BFC, Broken Post
0x2BFD, Pyramid
0x2BFE, Sphinx
0x2BFF, Mummy's Casket
0x2C00, Jomon Pottery
0x2C01, Tennis Table
0x2C02, Bowling Pins
0x2C03, Ball Return
0x2C04, Basketball Hoop
0x2C05, Billiard Table
0x2C06, Mahjong Table
0x2C07, Dartboard
0x2C08, Pinball Machine
0x2C09, Arcade Machine
0x2C0A, Tabletop Game
0x2C0B, Stool
0x2C0C, Shogi Board
0x2C0D, Go Board
0x2C0E, Arc De Triomphe
0x2C0F, Plate Armor
0x2C10, Tower of Pisa
0x2C11, Compass
0x2C12, Box of Chocolates
0x2C13, Backpack
0x2C14, Mountain Bike
0x2C15, Propane Stove
0x2C16, Kayak
0x2C17, Lantern
0x2C18, Sleeping Bag
0x2C19, Campfire
0x2C1A, Bonfire
0x2C1B, TV With VCR
0x2C1C, Wide-Screen TV
0x2C1D, Retro TV
0x2C1E, Kitchen Sink
0x2C1F, Kitchen Corner
0x2C20, Deluxe Range
0x2C21, Range
0x2C22, Stove
0x2C23, Sink
0x2C24, Tea Set
0x2C25, Shaved-Ice Maker
0x2C26, Refrigerator
0x2C27, Retro Fridge
0x2C28, Microwave
0x2C29, Toaster
0x2C2A, Mixer
0x2C2B, Clothesline Pole
0x2C2C, Doghouse
0x2C2D, Beach Chair
0x2C2E, Wave Breaker
0x2C2F, Surfboard
0x2C30, Diver Dan
0x2C31, Beach Table
0x2C32, Treasure Chest
0x2C33, Life Ring
0x2C34, Snowboard
0x2C35, Sleigh
0x2C36, Snowman
0x2C37, Sunflower
0x2C38, Daffodil
0x2C39, Gerbera
0x2C3A, Toilet
0x2C3B, Super Toilet
0x2C3C, Men's Toilet
0x2C3D, Game Shelf
0x2C3E, Safe
0x2C3F, Deluxe Washer
0x2C40, Automatic Washer
0x2C41, Washer/Dryer
0x2C42, Potbelly Stove
0x2C43, Space Heater
0x2C44, Fireplace
0x2C45, Radiator
0x2C46, Phonograph
0x2C47, Turntable
0x2C48, Reel-To-Reel
0x2C49, Retro Stereo
0x2C4A, Gold Stereo
0x2C4B, Hi-Fi Stereo
0x2C4C, High-End Stereo
0x2C4D, Dice Stereo
0x2C4E, Tape Deck
0x2C4F, CD Player
0x2C50, Cassette Player
0x2C51, Round Clock
0x2C52, Kitschy Clock
0x2C53, Antique Clock
0x2C54, Cube Clock
0x2C55, Odd Clock
0x2C56, Oval Clock
0x2C57, Owl Clock
0x2C58, Alarm Clock
0x2C59, Common Chair
0x2C5A, Rocking Chair
0x2C5B, Lefty Desk
0x2C5C, Righty Desk
0x2C5D, Gas Pump
0x2C5E, Extinguisher
0x2C5F, Fire Hydrant
0x2C60, Raccoon Figurine
0x2C61, Barber's Pole
0x2C62, Candy Machine
0x2C63, Scarecrow
0x2C64, Birdcage
0x2C65, Phone Box
0x2C66, Outdoor Bath
0x2C67, Wheat Field
0x2C68, Computer
0x2C69, Pineapple Bed
0x2C6A, Glass-Top Table
0x2C6B, Kotatsu
0x2C6C, Cream Sofa
0x2C6D, Storage Case
0x2C6E, Clothes Closet
0x2C6F, Claw-Foot Tub
0x2C70, Shower
0x2C71, Massage Chair
0x2C72, Vacuum Cleaner
0x2C73, Bottled Ship
0x2C74, Water Bird
0x2C75, Executive Toy
0x2C76, Telescope
0x2C77, Mochi Pestle
0x2C78, Old Sewing Machine
0x2C79, Cardboard Box
0x2C7A, Wooden Box
0x2C7B, Fan
0x2C7C, Candle
0x2C7D, Mini Lamp
0x2C7E, Desk Light
0x2C7F, Table Lamp
0x2C80, Throne
0x2C81, Common Bed
0x2C82, Block
0x2C83, Coin
0x2C84, Goal Pole
0x2C85, Fire Flower
0x2C86, Super Mushroom
0x2C87, Green Shell
0x2C88, Super Star
0x2C89, 1-Up Mushroom
0x2C8A, ? Block
0x2C8B, Pipe
0x2C8C, Fire Bar
0x2C8D, Bill Blaster
0x2C8E, Yoshi's Egg
0x2C8F, Triple Bananas
0x2C90, Triple Red Shells
0x2C91, Kart
0x2C92, Pikmin
0x2C93, Blue Falcon
0x2C94, Master Sword
0x2C95, Arwing
0x2C96, Triforce
0x2C97, Metroid
0x2C98, S.S. Dolphin
0x2C99, Jack-In-The-Box
0x2C9A, Kadomatsu
0x2C9B, Kagamimochi
0x2C9C, Hinaningyo
0x2C9D, Big Festive Tree
0x2C9E, Festive Tree
0x2C9F, Festive Flag
0x2CA0, Festive Candle
0x2CA1, Lovely Phone
0x2CA2, Box of Tissues
0x2CA3, Piggy Bank
0x2CA4, Bellpoint
0x2CA5, Aluminum Briefcase
0x2CA6, Rice Cake
0x2CA7, Dango
0x2CA8, Bamboo Grass
0x2CA9, Resetti Model
0x2CAA, Cool Globe
0x2CAB, Picnic Basket
0x2CAC, Sailboat Model
0x2CAD, Wheat Bundle
0x2CAE, Espresso Maker
0x2CAF, Stuffed Stocking
0x2CB0, Snow Globe
0x2CB1, Veggie Basket
0x2CB2, Yut Board
0x2CB3, Hibiscus
0x2CB4, Bureom
0x2CB5, Festive Wreath
0x2CB6, Brown Pot
0x2CB7, White Pot
0x2CB8, Tapestry
0x2CB9, Top
0x2CBA, Tokonoma
0x2CBB, Carp Banner
0x2CBC, Eggplant Cow
0x2CBD, Morning Glory
0x2CBE, Pile of Leaves
0x2CBF, Sand Castle
0x2CC0, Shopping Cart
0x2CC1, Hagoita
0x2CC2, Blossom Lantern
0x2CC3, Cucumber Horse
0x2CC4, Fedora Chair
0x2CC5, Tteok Plate
0x2CC6, Kimbap Plate
0x2CC7, Shaved-Ice Lamp
0x2CC8, Flower Bouquet
0x2CC9, Cupid Bench
0x2CCA, Display Stand
0x2CCB, Glass Display Case
0x2CCC, Flat Display Case
0x2CCD, Tall Display Case
0x2CCE, Museum Chair
0x2CCF, Arrow Sign
0x2CD0, Fancy Frame
0x2CD1, Thermohygrometer
0x2CD2, Reception Table
0x2CD3, Poster Stand
0x2CD4, Exhibit Partition
0x2CD5, Jellyfish Lamp
0x2CD6, Air Conditioner
0x2CD7, Pendulum Clock
0x2CD8, LED Display
0x2CD9, Gold Fish Trophy
0x2CDA, Silver Fish Trophy
0x2CDB, Bronze Fish Trophy
0x2CDC, Gold Bug Trophy
0x2CDD, Silver Bug Trophy
0x2CDE, Bronze Bug Trophy
0x2CDF, Museum Model
0x2CE0, Letter Set
0x2CE1, New Year's Noodles
0x2CE2, Bell Knickknack
0x2CE3, Pipe Stool
0x2CE4, Cornucopia
0x2CE5, Pumpkin Pie
0x2CE6, Turkey
0x2CE7, Afternoon-Tea Set
0x2CE8, Large Bookshelf
0x2CE9, Stepladder
0x2CEA, Microscope
0x2CEB, Moth Orchid
0x2CEC, Tricycle
0x2CED, Shower Stall
0x2CEE, Mic Stand
0x2CEF, Tatami Bed
0x2CF0, Harpsichord
0x2CF1, Director's Chair
0x2CF2, Theremin
0x2CF3, Bunk Bed
0x2CF4, Lovely Doll
0x2CF5, Volleyball Net
0x2CF6, Pink Velvet Stool
0x2CF7, Yule Log
0x2CF8, Fancy Doll
0x2CF9, Fruit Basket
0x2CFA, Poinsettia
0x2CFB, Hot Plate
0x2CFC, Snow Bunny
0x2CFD, Vintage Telephone
0x2CFE, Record Player
0x2CFF, Spinning Wheel
0x2D00, Pop-Up Book
0x2D01, Drip Pail
0x2D02, Oil Lamp
0x2D03, Electric Kettle
0x2D04, Wedding Cake
0x2D05, Candy Jar
0x2D06, Holiday Candle
0x2D07, Fish Grill
0x2D08, Lily Lamp
0x2D09, Standing Spotlight
0x2D0A, Small Spotlight
0x2D0B, Stained-Glass Lamp
0x2D0C, Campfire Cookware
0x2D0D, Small Igloo
0x2D0E, Colorful Wheel
0x2D0F, Vintage Camera
0x2D10, Small LED Display
0x2D11, HHA Pennant
0x2D12, Silver HHA Plaque
0x2D13, Gold HHA Plaque
0x2D14, Silver HHA Trophy
0x2D15, Gold HHA Trophy
0x2D16, Gold House Model
0x2D17, Cat Tower
0x2D18, Dishwasher
0x2D19, Wooden Stool
0x2D1A, CD Shelf
0x2D1B, Metal Guitar
0x2D1C, Large Magazine Rack
0x2D1D, Trunk
0x2D1E, Milk Can
0x2D1F, Coat Hanger
0x2D20, Lotus Lamp
0x2D21, Sewing Machine
0x2D22, Dollhouse
0x2D23, Slushie Machine
0x2D24, Computer Desk
0x2D25, Potty
0x2D26, Kettle
0x2D27, Homework Set
0x2D28, Salad Bar
0x2D29, Rope Partition
0x2D2A, Washing Machine
0x2D2B, Aroma Pot
0x2D2C, Game-Show Stand
0x2D2D, Soda Case
0x2D2E, Donut Stool
0x2D2F, Steamed-Bun Case
0x2D30, Clay Furnace
0x2D31, Flat-Screen TV
0x2D32, Bingo Wheel
0x2D33, Editor's Chair
0x2D34, Painting Set
0x2D35, Editor's Desk
0x2D36, Revolving Spice Rack
0x2D37, Bathroom Sink
0x2D38, Incense Burner
0x2D39, Small Magazine Rack
0x2D3A, Rice Cooker
0x2D3B, Star Projector
0x2D3C, Conveyor-Belt Sushi
0x2D3D, Star Globe
0x2D3E, Whiteboard
0x2D3F, Peacock Chair
0x2D40, Whirlpool Bath
0x2D41, Kitchen Island
0x2D42, Cushion
0x2D43, Sanshin
0x2D44, Effects Rack
0x2D45, Humidifier
0x2D46, Time Clock
0x2D47, Crane Game
0x2D48, Music Stand
0x2D49, Ironing Set
0x2D4A, Rolling Suitcase
0x2D4B, Planter
0x2D4C, Dentist's Chair
0x2D4D, Amp
0x2D4E, Loom
0x2D4F, Lazy-Susan Table
0x2D50, Pickle Jar
0x2D51, TV Camera
0x2D52, Buffet Server
0x2D53, Freezer
0x2D54, Ceramic Hot Pot
0x2D55, Stewpot
0x2D56, Laptop
0x2D57, Server
0x2D58, Copy Machine
0x2D59, Drum Set
0x2D5A, Soda Fountain
0x2D5B, Water Cooler
0x2D5C, Upright Vacuum
0x2D5D, Makeup Case
0x2D5E, Double-Neck Guitar
0x2D5F, Virtual Boy
0x2D60, Popcorn Machine
0x2D61, DJ's Turntable
0x2D62, Flashy-Flower Sign
0x2D63, Soft-Serve Lamp
0x2D64, Home-Computer Rack
0x2D65, Pipe Organ
0x2D66, Karaoke System
0x2D67, Simple Kettle
0x2D68, Digital-Photo Frame
0x2D69, Pot Rack
0x2D6A, Wall Flowerpot
0x2D6B, Display Shelf
0x2D6C, Stained Glass
0x2D6D, School Speaker
0x2D6E, Blue Certificate
0x2D6F, Hospital TV
0x2D70, Cuckoo Clock
0x2D71, Wall Fan
0x2D72, Mobile
0x2D73, Breaker
0x2D74, Yellow Certificate
0x2D75, Ventilation Fan
0x2D76, Life Preserver
0x2D77, Festival Lantern
0x2D78, Surveillance Camera
0x2D79, Exit Sign
0x2D7A, Wall-Mounted Speaker
0x2D7B, Sconce
0x2D7C, Bathroom Stall
0x2D7D, Portable Toilet
0x2D7E, Elder Mask
0x2D7F, Ogre Mask
0x2D80, Female Mask
0x2D81, Spiderweb Clock
0x2D82, Caterpillar Sofa
0x2D83, Beetle Chair
0x2D84, Stag-Beetle Chair
0x2D85, Honeybee Chest
0x2D86, Firefly Lamp
0x2D87, Mini Butterfly Table
0x2D88, Ladybug Chair
0x2D89, Snail Clock
0x2D8A, Cicada Stereo
0x2D8B, Sea-Anemone Bed
0x2D8C, Squid Chair
0x2D8D, Crab Clock
0x2D8E, Football-Fish Lamp
0x2D8F, Octopus Chair
0x2D90, Red-Snapper Chair
0x2D91, Puffer-Fish TV
0x2D92, Dab Table
0x2D93, Flounder Table
0x2D94, Raccoon Wall Clock
0x2D95, Tall Mini Cactus
0x2D96, Mini Cactus
0x2D97, Round Mini Cactus
0x2D98, Exercise Bike
0x2D99, Butterfly Machine
0x2D9A, Lat Pulldown Machine
0x2D9B, Treadmill
0x2D9C, Bread Box
0x2D9D, Chaise Lounge
0x2D9E, Chocolate Fountain
0x2D9F, Box Sofa
0x2DA0, Box Corner Sofa
0x2DA1, Lunch Tray
0x2DA2, Hourglass
0x2DA3, Boxed Figurine
0x2DA4, Miniature Car
0x2DA5, Mini Circuit
0x2DA6, Capsule-Toy Machine
0x2DA7, Bilboquet
0x2DA8, Foosball Table
0x2DA9, Slide Puzzle
0x2DAA, Egg Basket
0x2DAB, Partition Screen
0x2DAC, Typewriter
0x2DAD, Sleek Sideboard
0x2DAE, Sleek Stereo
0x2DAF, Sleek Bed
0x2DB0, Sleek Sofa
0x2DB1, Sleek Chair
0x2DB2, Sleek Dresser
0x2DB3, Sleek Closet
0x2DB4, Sleek Clock
0x2DB5, Sleek Lamp
0x2DB6, Sleek Table
0x2DB7, Sleek Side Table
0x2DB8, Modern Wood Bed
0x2DB9, Modern Wood Sofa
0x2DBA, Modern Wood Chair
0x2DBB, Modern Wood Chest
0x2DBC, Modern Wood Closet
0x2DBD, Modern Wood Clock
0x2DBE, Modern Wood Lamp
0x2DBF, Modern Wood Stool
0x2DC0, Modern Wood Table
0x2DC1, Modern Wood Shelf
0x2DC2, Modern Wood TV
0x2DC3, Mermaid Bed
0x2DC4, Mermaid Sofa
0x2DC5, Mermaid Chair
0x2DC6, Mermaid Dresser
0x2DC7, Mermaid Closet
0x2DC8, Mermaid Clock
0x2DC9, Mermaid Vanity
0x2DCA, Mermaid Lamp
0x2DCB, Mermaid Screen
0x2DCC, Mermaid Shelf
0x2DCD, Mermaid Table
0x2DCE, Ice Dresser
0x2DCF, Ice Closet
0x2DD0, Ice Table
0x2DD1, Ice Chair
0x2DD2, Ice Side Table
0x2DD3, Ice Lamp
0x2DD4, Ice Shelf
0x2DD5, Ice Sofa
0x2DD6, Ice Bed
0x2DD7, Ice Clock
0x2DD8, Ice Vanity
0x2DD9, Rococo Candlestick
0x2DDA, Rococo Bed
0x2DDB, Rococo Shelf
0x2DDC, Rococo Sofa
0x2DDD, Rococo Chair
0x2DDE, Rococo Dresser
0x2DDF, Rococo Wardrobe
0x2DE0, Rococo Clock
0x2DE1, Rococo Vanity
0x2DE2, Rococo Lamp
0x2DE3, Rococo Table
0x2DE4, Alpine Bed
0x2DE5, Alpine Sofa
0x2DE6, Alpine Chair
0x2DE7, Alpine Dresser
0x2DE8, Alpine Closet
0x2DE9, Alpine Lamp
0x2DEA, Alpine Panel
0x2DEB, Alpine Shelf
0x2DEC, Large Alpine Table
0x2DED, Alpine Low Table
0x2DEE, Alpine Kitchen Cart
0x2DEF, Astro CD Player
0x2DF0, Astro Bed
0x2DF1, Astro Sofa
0x2DF2, Astro Chair
0x2DF3, Astro Dresser
0x2DF4, Astro Closet
0x2DF5, Astro Clock
0x2DF6, Astro Table
0x2DF7, Astro TV
0x2DF8, Astro Shelf
0x2DF9, Astro Lamp
0x2DFA, Card Tower
0x2DFB, Card Bed
0x2DFC, Card Sofa
0x2DFD, Card Chair
0x2DFE, Card Dresser
0x2DFF, Card Closet
0x2E00, Card Wall Clock
0x2E01, Card Lamp
0x2E02, Card Screen
0x2E03, Card Shelf
0x2E04, Card Table
0x2E05, Stripe Dresser
0x2E06, Stripe Lamp
0x2E07, Stripe Closet
0x2E08, Stripe TV
0x2E09, Stripe Table
0x2E0A, Stripe Sofa
0x2E0B, Stripe Shelf
0x2E0C, Stripe Clock
0x2E0D, Stripe Bed
0x2E0E, Stripe Bathroom Sink
0x2E0F, Stripe Chair
0x2E10, Sloppy Bed
0x2E11, Sloppy Sofa
0x2E12, Sloppy Clock
0x2E13, Sloppy Chair
0x2E14, Sloppy Table
0x2E15, Sloppy Closet
0x2E16, Sloppy Sink
0x2E17, Sloppy Lamp
0x2E18, Sloppy Stereo
0x2E19, Sloppy TV
0x2E1A, Sloppy Dresser
0x2E1B, Beacon Fire
0x2E1C, Circle Banner
0x2E1D, General's Fan
0x2E1E, Hedge Standee
0x2E1F, Grass Standee
0x2E20, Mountain Standee
0x2E21, Tree Standee
0x2E22, Cacao Tree
0x2E23, Drinking Fountain
0x2E24, Potted Ivy
0x2E25, Genie's Lamp
0x2E26, Boomerang
0x2E27, Neon Sign
0x2E28, Rooster of Barcelos
0x2E29, Dala Horse
0x2E2A, Dream Catcher
0x2E2B, Skeleton Figurine
0x2E2C, Post-office Poster
0x2E2D, Shamrock Clock
0x2E2E, Red-Tasseled Lantern
0x2E2F, Hula Doll
0x2E30, Moai Statue
0x2E31, Tribal Mask
0x2E32, Merlion
0x2E33, Pagoda
0x2E34, Mermaid Statue
0x2E35, Mouth of Truth
0x2E36, Manneken Pis
0x2E37, Matryoshka
0x2E38, Samgyetang
0x2E39, Eiffel Tower
0x2E3A, Jolly Roger
0x2E3B, Vintage Telescope
0x2E3C, Pirate's Armor
0x2E3D, Marshmallow Chair
0x2E3E, Cardboard Table
0x2E3F, Cardboard Chair
0x2E40, Cardboard Sofa
0x2E41, Cardboard Closet
0x2E42, Cardboard Bed
0x2E43, Zodiac Rat
0x2E44, Zodiac Ox
0x2E45, Zodiac Tiger
0x2E46, Zodiac Rabbit
0x2E47, Zodiac Dragon
0x2E48, Zodiac Snake
0x2E49, Zodiac Horse
0x2E4A, Zodiac Goat
0x2E4B, Zodiac Monkey
0x2E4C, Zodiac Rooster
0x2E4D, Zodiac Dog
0x2E4E, Zodiac Boar
0x2E4F, Wall-Mounted Monitor
0x2E50, Hologram Machine
0x2E51, Space Captain's Seat
0x2E52, Crew Member's Seat
0x2E53, Space Console
0x2E54, Large Space Console
0x2E55, Small Space Console
0x2E56, Captain's Monitor
0x2E57, Crew's Monitor
0x2E58, Spherical Radar
0x2E59, Chocolate Cake
0x2E5A, Cream And Sugar
0x2E5B, Coffee Cup
0x2E5C, Dessert Case
0x2E5D, Coffee Grinder
0x2E5E, Birthday Table
0x2E5F, Birthday Candles
0x2E60, Birthday Sign
0x2E61, Birthday Cake
0x2E62, Lift Chair
0x2E63, Snowman Matryoshka
0x2E64, Ten Billion Barrel
0x2E65, Curling Stone
0x2E66, Pepper Mill
0x2E67, Sketchbook
0x2E68, Toy Camera
0x2E69, Kinderdijk Windmill
0x2E6A, Tuk-Tuk
0x2E6B, World Map
0x2E6C, Bobsled
0x2E6D, Slalom Gate
0x2E6E, Camp Stove
0x2E6F, Ski Rack
0x2E70, Sitar
0x2E71, Ayers Rock
0x2E72, Smoker
0x2E73, Gaudí's Lizard
0x2E74, Songpyeon
0x2E75, Bagpipes
0x2E76, Big Ben
0x2E77, Snow Machine
0x2E78, Twelve-Grape Plate
0x2E79, Sea Globe
0x2E7A, Nutcracker
0x2E7B, Wii Balance Board
0x2E7C, Holiday Stocking
0x2E7D, Berliner
0x2E7E, Snowmobile
0x2E7F, Love Tester
0x2E80, Statue of Liberty
0x2E81, Patchwork Chair
0x2E82, Patchwork Dresser
0x2E83, Patchwork Lamp
0x2E84, Patchwork Table
0x2E85, Patchwork Sofa
0x2E86, General's Stool
0x2E87, Shogi Piece
0x2E88, Board Game Piece
0x2E89, Balloon TV
0x2E8A, Balloon Sofa
0x2E8B, Balloon Clock
0x2E8C, Balloon Lamp
0x2E8D, Balloon Table
0x2E8E, Balloon Bed
0x2E8F, Balloon Chair
0x2E90, Balloon Dresser
0x2E91, Balloon-Poodle Lamp
0x2E92, Balloon Closet
0x2E93, Balloon Vanity
0x2E94, Lily Record Player
0x2E95, Rose Sofa
0x2E96, Sunflower Stereo
0x2E97, Tulip Dresser
0x2E98, Violet Screen
0x2E99, Hydrangea Bed
0x2E9A, Azalea Stool
0x2E9B, Pansy Table
0x2E9C, Cosmos Fan
0x2E9D, Hibiscus Clock
0x2E9E, Ultra Hand
0x2E9F, Ultra Scope
0x2EA0, Ultra Machine
0x2EA1, Giraffe Ruler
0x2EA2, Vintage Radio
0x2EA3, Zero Lamp
0x2EA4, One Lamp
0x2EA5, Two Lamp
0x2EA6, Three Lamp
0x2EA7, Four Lamp
0x2EA8, Five Lamp
0x2EA9, Six Lamp
0x2EAA, Seven Lamp
0x2EAB, Eight Lamp
0x2EAC, Nine Lamp
0x2EAD, Aries Rocking Chair
0x2EAE, Taurus Bathtub
0x2EAF, Gemini Closet
0x2EB0, Cancer Table
0x2EB1, Leo Sculpture
0x2EB2, Virgo Harp
0x2EB3, Libra Scale
0x2EB4, Scorpio Lamp
0x2EB5, Sagittarius Arrow
0x2EB6, Capricorn Ornament
0x2EB7, Aquarius Urn
0x2EB8, Pisces Lamp
0x2EB9, Sunrise Lamp
0x2EBA, Aurora Screen
0x2EBB, Sprout Table
0x2EBC, Cherry-Blossom Clock
0x2EBD, Leaf Bed
0x2EBE, Rainbow Screen
0x2EBF, Palm-Tree Lamp
0x2EC0, Fireworks Table
0x2EC1, Full-Moon Vanity
0x2EC2, Rice-Plant Bed
0x2EC3, Autumn-Leaf Chair
0x2EC4, Tree-Stump Chair
0x2EC5, Corkboard
0x2EC6, Kitchen Scale
0x2EC7, Sushi Platter
0x2EC8, Kokeshi Doll
0x2EC9, 24-Hour-Shop Model
0x2ECA, In-Store Bellpoint
0x2ECB, Soft-Drink Display
0x2ECC, Sandwich Display
0x2ECD, 24-Hour-Shop Sign
0x2ECE, 24-Hour-Shop Counter
0x2ECF, Barbecue Bed
0x2ED0, Notebook Wardrobe
0x2ED1, Eraser Sofa
0x2ED2, Notebook Bed
0x2ED3, Pencil Screen
0x2ED4, Sticker Tape Liner
0x2ED5, Set Square Table
0x2ED6, Toy Piano
0x2ED7, Exam Table
0x2ED8, office Phone
0x2ED9, Desk Bell
0x2EDA, Wooden Bucket
0x2EDB, Coconut Juice
0x2EDC, Ramen Cup
0x2EDD, Firewood
0x2EDE, Burger Meal
0x2EDF, Candelabra
0x2EE0, Metal Box
0x2EE1, Standing Sink
0x2EE2, Ring
0x2EE3, Air Purifier
0x2EE4, Classic Screen
0x2EE5, Sushi Tray
0x2EE6, Synthesizer
0x2EE7, Toolbox
0x2EE8, Towel Basket
0x2EE9, Hanging Strap
0x2EEA, Yarn Basket
0x2EEB, Basic Teacher's Desk
0x2EEC, Train Seat
0x2EED, Whole Pizza
0x2EEE, Plant Partition
0x2EEF, Ramen
0x2EF0, Tart
0x2EF1, Fancy Tea Set
0x2EF2, Ringtoss
0x2EF3, Moss Ball
0x2EF4, Hose Reel
0x2EF5, Greenhouse Box
0x2EF6, Tractor
0x2EF7, Wooden Bear
0x2EF8, Lucky Doll
0x2EF9, Zen Desk
0x2EFA, Ikebana Display
0x2EFB, Rolling Cart
0x2EFC, Antique Shelf
0x2EFD, Conveyor Belt
0x2EFE, Air Pump
0x2EFF, Stack of Books
0x2F00, Bread Basket
0x2F01, Light Breakfast
0x2F02, Hearty Breakfast
0x2F03, Pancakes
0x2F04, Ice-Cream Display
0x2F05, Tin Watering Can
0x2F06, First-Aid Kit
0x2F07, Milk Canister
0x2F08, Rice Balls
0x2F09, Pile of Cash
0x2F0A, Silver Teapot
0x2F0B, Sushi Container
0x2F0C, Rice Bales
0x2F0D, Pitcher Plant
0x2F0E, Futon Mattress
0x2F0F, Zen Tea Set
0x2F10, Trellis
0x2F11, Boston Bag
0x2F12, Kick Scooter
0x2F13, Lunch Box
0x2F14, Milk Carton
0x2F15, Bistro Table
0x2F16, Plastic Canister
0x2F17, Forklift
0x2F18, Pylon Set
0x2F19, Barbell
0x2F1A, Laboratory Capsule
0x2F1B, File Cabinet (L)
0x2F1C, File Cabinet (M)
0x2F1D, Rolling File Cart
0x2F1E, Accordion Screen
0x2F1F, Metal-And-Wood Chair
0x2F20, Jail Bars
0x2F21, Modern Cash Register
0x2F22, Changing Room
0x2F23, Roasted Dino Meat
0x2F24, Villager Statue
0x2F25, Wooden Duckboards
0x2F26, Sparrow's Nest
0x2F27, Swinging Bench
0x2F28, Desktop TV
0x2F29, Platform
0x2F2A, Balance Beam
0x2F2B, Exercise Ball
0x2F2C, Table With Cloth
0x2F2D, Dinnerware
0x2F2E, Drafting Table
0x2F2F, Hanger Rack
0x2F30, Pastel Low Table
0x2F31, Fish On A Board
0x2F32, Menu Chalkboard
0x2F33, Wooden Counter
0x2F34, Unicycle
0x2F35, Towel Rack
0x2F36, Metal-And-Wood Table
0x2F37, Rolling Closet
0x2F38, Metal Flagpole
0x2F39, Cornstalks
0x2F3A, Bowl Sink
