// Nothing
0x7FFE, Empty
0x2764, Toad Umbrella
0x2765, Egg Umbrella
0x2766, Blue Dot Umbrella
0x2767, Daisy Umbrella
0x2768, Paw Umbrella
0x2769, Petal Umbrella
0x276A, Busted Umbrella
0x276B, Sunny Umbrella
0x276C, Beach Umbrella
0x276D, Elegant Umbrella
0x276E, Modern Umbrella
0x276F, Leopard Umbrella
0x2770, Zebra Umbrella
0x2771, Forest Umbrella
0x2772, Flame Umbrella
0x2773, Camo Umbrella
0x2774, Spider Umbrella
0x2775, Gracie Umbrella
0x2776, Peach Umbrella
0x2777, Ghost Umbrella
0x2778, Maple Umbrella
0x303B, Rental Axe
0x303C, Axe
0x303D, Silver Axe
0x303E, Gold Axe
0x303F, Rental Net
0x3040, Net
0x3041, Silver Net
0x3042, Gold Net
0x3043, Rental Rod
0x3044, Fishing Rod
0x3045, Silver Rod
0x3046, Gold Rod
0x3047, Rental Shovel
0x3048, Shovel
0x3049, Silver Shovel
0x304A, Gold Shovel
0x304B, Rental Can
0x304C, Watering Can
0x304D, Silver Can
0x304E, Golden Can
0x304F, Rental Slignshot
0x3050, Slingshot
0x3051, Silver Slignshot
0x3052, Golden Slingshot
0x3053, Rental Toy Hamer
0x3054, Toy Hammer
0x3055, Megaphone
0x3056, Timer
0x3057, Sparkler
0x3058, Roman Candle
0x3059, Party Popper
0x305A, Bubble Wand
0x305B, Red Bunny Ballooon
0x305C, Orange Bunny Ballooon
0x305D, Yellow Bunny Ballooon
0x305E, Green Bunny Ballooon
0x305F, Cyan Bunny Ballooon
0x3060, Blue Bunny Ballooon
0x3061, Indigo Bunny Ballooon
0x3062, Pink Bunny Ballooon
0x3063, Red Balloon
0x3064, Orange Balloon
0x3065, Yellow Balloon
0x3066, Green Balloon
0x3067, Cyan Balloon
0x3068, Blue Balloon
0x3069, Indigo Balloon
0x306A, Pink Balloon
0x306B, Heart Balloon
0x306C, Orange Heart Balloon
0x306D, Yellow Heart Balloon
0x306E, Green Heart Balloon
0x306F, Cyan Heart Balloon
0x3070, Blue Heart Balloon
0x3071, Indigo Heart Balloon
0x3072, Pink Heart Balloon
0x3073, Red Pinwheel
0x3074, Orange Pinwheel
0x3075, Yellow Pinwheel
0x3076, Green Pinwheel
0x3077, Cyan Pinwheel
0x3078, Blue Pinwheel
0x3079, Indigo Pinwheel
0x307A, Pink Pinwheel
// Hats
0x2779, Red Cap
0x277A, Yellow Cap
0x277B, Light-blue Cap
0x277C, Green Cap
0x277D, Star Cap
0x277E, 1-Up Cap
0x277F, Purple Cap
0x2780, Blue Cap
0x2781, Blue Pom-pom Hat
0x2782, Green Knit Hat
0x2783, Orange Knit Hat
0x2784, Pink Knit Hat
0x2785, Purple Knit Hat
0x2786, Red Pom-pom Hat
0x2787, Badge Hat
0x2788, Straw Hat
0x2789, Grandpa Hat
0x278A, Paperboy Cap
0x278B, Beret
0x278C, Dandy Hat
0x278D, Hunter's Cap
0x278E, Detective Hat
0x278F, Top Hat
0x2790, Puffy Hat
0x2791, Gracie Hat
0x2792, Elegant Hat
0x2793, Bandana
0x2794, Tulip Hat
0x2795, Do-rag
0x2796, Swimming Cap
0x2797, Wizard's Cap
0x2798, Newsprint Helmet
0x2799, Santa Hat
0x279A, Big Bro's Hat
0x279B, Li'l Bro's Hat
0x279C, Wario Hat
0x279D, Bicycle Helmet
0x279E, Chef's Hat
0x279F, Combat Helmet
0x27A0, Scholar's Hat
0x27A1, Safety Helmet
0x27A2, Police Cap
0x27A3, Explorer's Hat
0x27A4, Captain's Hat
0x27A5, Sailor's Hat
0x27A6, Silk Hat
0x27A7, Outback Hat
0x27A8, Milkmaid Hat
0x27A9, Sombrero
0x27AA, Alpinist Hat
0x27AB, Viking Helmet
0x27AC, Cavalier Hat
0x27AD, Pirate's Hat
0x27AE, Jester's Cap
0x27AF, Witch's Hat
0x27B0, Melon Hat
0x27B1, Strawberry Hat
0x27B2, Kiwi Hat
0x27B3, Mandarin Hat
0x27B4, Watermelon Hat
0x27B5, Grape Hat
0x27B6, Red Ribbon
0x27B7, Blue Ribbon
0x27B8, Yellow Ribbon
0x27B9, Heart Hairpin
0x27BA, Star Hairpin
0x27BB, Moon Hairpin
0x27BC, Halo
0x27BD, Shamrock Hat
0x27BE, Student Cap
0x27BF, Flamenco Hat
0x27C0, Red-team Cap
0x27C1, White-team Cap
0x27C2, Hot-dog Hat
0x27C3, Celebration Hat
0x27C4, Emperor's Cap
0x27C5, Banana-split Hat
0x27C6, School Cap
0x27C7, White School Cap
0x27C8, White Police Cap
0x27C9, Royal Crown
0x27CA, Crown
0x27CB, Patched Hat
0x27CC, Birthday Hat
0x27CD, Red New Year's Hat
0x27CE, Y. New Year's Hat
0x27CF, Blue New Year's Hat
0x27D0, Green New Year's Hat
0x27D1, White Cap
0x27D2, Ribboned Straw Hat
0x27D3, Nurse's Cap
0x27D4, Pink Nightcap
0x27D5, Blue Plaid Fedora
0x27D6, Hibiscus Hairpin
0x27D7, Straw Umbrella Hat
0x27D8, Conical Straw Hat
0x27D9, Iberian Hat
0x27DA, Balloon Hat
0x27DB, Blue Nightcap
0x27DC, Straw Boater
0x27DD, Terry-cloth Do-rag
0x27DE, Shower Cap
0x27DF, Floppy Hat
0x27E0, Flashy Hairpin
0x27E1, Festivale Accessory
0x27E2, Cloche Hat
0x27E3, Pilot's Hat
0x27E4, School Hat
0x27E5, Bulb Bopper
0x27E6, Flower Bopper
0x27E7, Heart Bopper
0x27E8, Star Bopper
0x27E9, Mailman's Hat
0x27EA, Plain Black Cap
0x27EB, Small Silk Hat
0x27EC, Stripe Knit Cap
0x27ED, Pilot's Cap
0x27EE, Fireman's Hat
0x27EF, Baby's Hat
0x27F0, Turban
0x27F1, Warbonnet
0x27F2, Kaffiyeh
0x27F3, Cow Bone
0x27F4, Samurai Wig
0x27F5, Geisha Wig
0x27F6, Ninja Hood
0x27F7, Powdered Wig
0x27F8, Afro Wig
0x27F9, Regent Wig
0x27FA, Mohawk Wig
0x27FB, Pigtail
0x27FC, Bun Wig
0x27FD, Tiara Hair
0x27FE, Bridal Veil
0x27FF, Headband
0x2800, Bunny Hood
0x2801, Cat Cap
0x2802, Bear Cap
0x2803, Frog Cap
0x2804, Kappa Cap
0x2805, Samurai Helmet
0x2806, Hero's Cap
0x2807, Racing Helmet
0x2808, Motocross Helmet
0x2809, Football Helmet
0x280A, Knight's Helmet
0x280B, Roman Helmet
0x280C, Diving Mask
0x280D, Space Helmet
0x280E, Ski Mask
0x280F, Wrestling Mask
0x2810, Retro Helmet
0x2811, Red-zap Helmet
0x2812, Blue-zap Helmet
0x2813, Green-zap Helmet
0x2814, Pink-zap Helmet
0x2815, Red Ogre Mask
0x2816, Blue Ogre Mask
0x2817, Majora's Mask
0x2818, Samus Mask
0x2819, Midna's Mask
0x281A, Toad Hat
0x281B, Pumpkin Head
0x281C, King Tut Mask
0x281D, Ghost Mask
0x281E, Monster Mask
0x281F, Bug Mask
0x2820, Mummy Mask
0x2821, Red Pikmin
0x2822, Blue Pikmin
0x2823, Yellow Pikmin
0x2824, Girl's Day Updo
0x2825, Green Headgear
0x2826, Red Headgear
0x2827, Snowman Head
0x2828, Tsunokakushi
0x2829, Kintaro Wig
0x282A, Tam-o'-shanter
0x282B, Red-horned Hat
0x282C, Red Hood
0x282D, Funky Wig
0x282E, Makar's Mask
0x282F, Fencing Mask
0x2830, Topknot Wig
0x2831, DJ Cap
0x2832, Lion-dance Mask
0x2833, Hair-bow Wig
0x2834, Tingle Hood
0x2835, Purple-imp Hood
0x2836, Stagehand Hat
0x2837, Matronly Bun
0x2838, Skeleton Hood
0x2839, Black Veil
0x283A, Afro Cap
0x283B, Werewolf Hood
0x283C, Ogre's Wig
0x283D, Diver's Hood
0x283E, Headkerchief
0x283F, Fi Mask
0x2840, Coin Headpiece
0x2841, Batter's Helmet
0x2842, Jockey's Helmet
0x2843, Catcher's Mask
0x2844, Blue Headgear
0x2845, Braided Wig
0x2846, Purple-pumpkin Head
0x2847, Yellow-pumpkin Head
0x2848, Green-pumpkin Head
0x2849, Red-pumpkin Head
// Accessories
0x284A, Birthday Shades
0x284B, Blue Frames
0x284C, Red Glasses
0x284D, Yellow Glasses
0x284E, Mint Glasses
0x284F, Purple Glasses
0x2850, Green Glasses
0x2851, Brown Glasses
0x2852, Pink Glasses
0x2853, Thick Glasses
0x2854, Silver Frames
0x2855, Rimmed Glasses
0x2856, Funky Glasses
0x2857, Tortoise Specs
0x2858, Gracie Glasses
0x2859, Pilot Shades
0x285A, Sporty Shades
0x285B, Huge Shades
0x285C, Triangle Shades
0x285D, Tiny Shades
0x285E, Heart Shades
0x285F, Star Shades
0x2860, 3D Glasses
0x2861, Ballroom Mask
0x2862, Superhero Mask
0x2863, Goggles
0x2864, Snorkel Mask
0x2865, Eye Mask
0x2866, HMD
0x2867, Monocle
0x2868, Doctor's Mirror
0x2869, Eye Patch
0x286A, Post-op Patch
0x286B, Gas Mask
0x286C, Hockey Mask
0x286D, Jester's Mask
0x286E, Red Nose
0x286F, Stache & Glasses
0x2870, Big Bro's Mustache
0x2871, Bad Bro's Stache
0x2872, Curly Mustache
0x2873, King's Beard
0x2874, Doctor's Mask
0x2875, Pacifier
0x2876, Beak
0x2877, Lemon Pack
0x2878, Cucumber Pack
0x2879, Bandage
0x287A, Ladder Shades
0x287B, Santa Beard
0x287C, Round Glasses
0x287D, Cyber Shades
0x287E, Masquerade Mask
0x287F, Funny Glasses
0x2880, Leaf
0x2881, Steampunk Glasses
0x2882, Aviator Shades
0x2883, Facial Mask
0x2884, Oval Shades
0x2885, Red Tulips
0x2886, White Tulips
0x2887, Yellow Tulips
0x2888, Pink Tulips
0x2889, Purple Tulips
0x288A, Black Tulips
0x288B, Orange Tulips
0x288C, White Pansies
0x288D, Yellow Pansies
0x288E, Red Pansies
0x288F, Purple Pansies
0x2890, Orange Pansies
0x2891, Blue Pansies
0x2892, White Cosmos
0x2893, Red Cosmos
0x2894, Yellow Cosmos
0x2895, Pink Cosmos
0x2896, Orange Cosmos
0x2897, Black Cosmos
0x2898, Red Roses
0x2899, White Roses
0x289A, Yellow Roses
0x289B, Pink Roses
0x289C, Orange Roses
0x289D, Purple Roses
0x289E, Black Roses
0x289F, Blue Roses
0x28A0, Gold Roses
0x28A1, Red Carnations
0x28A2, Pink Carnations
0x28A3, White Carnations
0x28A4, White Lilies
0x28A5, Yellow Lilies
0x28A6, Red Lilies
0x28A7, Orange Lilies
0x28A8, Pink Lilies
0x28A9, Black Lilies
0x28AA, Purple Violets
0x28AB, Blue Violets
0x28AC, White Violets
0x28AD, Yellow Violets
0x28AE, Jacob's Ladder
0x28AF, Lucky Clovers
0x28B0, Dandelions
0x28B1, Dandelion Puffs
// Furniture
0x2935, Exotic Bed
0x2936, Exotic Bureau
0x2937, Exotic Wardrobe
0x2938, Exotic Bench
0x2939, Exotic Chair
0x293A, Exotic Table
0x293B, Exotic End Table
0x293C, Exotic Lamp
0x293D, Exotic Screen
0x293E, Exotic Chest
0x293F, Exotic Wall Shelf
0x2940, Ranch Bed
0x2941, Ranch Dresser
0x2942, Ranch Wardrobe
0x2943, Ranch Couch
0x2944, Ranch Armchair
0x2945, Ranch Chair
0x2946, Ranch Table
0x2947, Ranch Tea Table
0x2948, Ranch Bookcase
0x2949, Ranch Hutch
0x294A, Ranch Wall Rack
0x294B, Classic Bed
0x294C, Classic Vanity
0x294D, Classic Wardrobe
0x294E, Classic Chair
0x294F, Classic Sofa
0x2950, Classic Table
0x2951, Classic Bookcase
0x2952, Classic Buffet
0x2953, Classic Desk
0x2954, Classic Clock
0x2955, Classic Wall Shelf
0x2956, Regal Bed
0x2957, Regal Dresser
0x2958, Regal Armoire
0x2959, Regal Chair
0x295A, Regal Sofa
0x295B, Regal Table
0x295C, Regal Lamp
0x295D, Regal Clock
0x295E, Regal Bookcase
0x295F, Regal Vanity
0x2960, Regal Wall Lamp
0x2961, Blue Bed
0x2962, Blue Bureau
0x2963, Blue Wardrobe
0x2964, Blue Chair
0x2965, Blue Bench
0x2966, Blue Table
0x2967, Blue Bookcase
0x2968, Blue Cabinet
0x2969, Blue Clock
0x296A, Blue Dresser
0x296B, Blue Wall Shelf
0x296C, Cabana Bed
0x296D, Cabana Dresser
0x296E, Cabana Wardrobe
0x296F, Cabana Chair
0x2970, Cabana Armchair
0x2971, Cabana Table
0x2972, Cabana Lamp
0x2973, Cabana Bookcase
0x2974, Cabana Vanity
0x2975, Cabana Screen
0x2976, Cabana Wall Radio
0x2977, Green Bed
0x2978, Green Dresser
0x2979, Green Wardrobe
0x297A, Green Chair
0x297B, Green Bench
0x297C, Green Table
0x297D, Green Desk
0x297E, Green Lamp
0x297F, Green Counter
0x2980, Green Pantry
0x2981, Green Wall Clock
0x2982, Cabin Bed
0x2983, Cabin Dresser
0x2984, Cabin Wardrobe
0x2985, Cabin Chair
0x2986, Cabin Armchair
0x2987, Cabin Couch
0x2988, Cabin Table
0x2989, Cabin Low Table
0x298A, Cabin Bookcase
0x298B, Cabin Clock
0x298C, Cabin Wall Clock
0x298D, Modern Bed
0x298E, Modern Dresser
0x298F, Modern Wardrobe
0x2990, Modern Chair
0x2991, Modern Sofa
0x2992, Modern End Table
0x2993, Modern Desk
0x2994, Modern Table
0x2995, Modern Cabinet
0x2996, Modern Lamp
0x2997, Modern Wall Clock
0x2998, Kiddie Bed
0x2999, Kiddie Dresser
0x299A, Kiddie Wardrobe
0x299B, Kiddie Couch
0x299C, Kiddie Chair
0x299D, Kiddie Table
0x299E, Kiddie Bureau
0x299F, Kiddie Bookcase
0x29A0, Kiddie Clock
0x29A1, Kiddie Stereo
0x29A2, Kiddie Wall Clock
0x29A3, Lovely Bed
0x29A4, Lovely Dresser
0x29A5, Lovely Armoire
0x29A6, Lovely Chair
0x29A7, Lovely Love Seat
0x29A8, Lovely End Table
0x29A9, Lovely Table
0x29AA, Lovely Vanity
0x29AB, Lovely Kitchen
0x29AC, Lovely Lamp
0x29AD, Lovely Wall Clock
0x29AE, Robo-bed
0x29AF, Robo-dresser
0x29B0, Robo-closet
0x29B1, Robo-sofa
0x29B2, Robo-chair
0x29B3, Robo-table
0x29B4, Robo-stereo
0x29B5, Robo-TV
0x29B6, Robo-clock
0x29B7, Robo-lamp
0x29B8, Robo-wall Clock
0x29B9, Polka-dot Bed
0x29BA, Polka-dot Dresser
0x29BB, Polka-dot Closet
0x29BC, Polka-dot Chair
0x29BD, Polka-dot Sofa
0x29BE, Polka-dot Table
0x29BF, Polka-dot Lamp
0x29C0, Polka-dot Stool
0x29C1, Polka-dot Low Table
0x29C2, Polka-dot TV
0x29C3, Polka-dot Clock
0x29C4, Snowman Bed
0x29C5, Snowman Dresser
0x29C6, Snowman Wardrobe
0x29C7, Snowman Chair
0x29C8, Snowman Sofa
0x29C9, Snowman Table
0x29CA, Snowman Fridge
0x29CB, Snowman TV
0x29CC, Snowman Clock
0x29CD, Snowman Lamp
0x29CE, Snowman Vanity
0x29CF, Mush Bed
0x29D0, Mush Dresser
0x29D1, Mush Closet
0x29D2, Mush Chair
0x29D3, Mush Stool
0x29D4, Mush Table
0x29D5, Mush End Table
0x29D6, Mush Lamp
0x29D7, Mush Wall Lamp
0x29D8, Mush TV
0x29D9, Mush Hanger
0x29DA, Pavé Bed
0x29DB, Pavé Chest
0x29DC, Pavé Closet
0x29DD, Pavé Sofa
0x29DE, Pavé Chair
0x29DF, Pavé Table
0x29E0, Pavé End Table
0x29E1, Pavé Bookshelf
0x29E2, Pavé Bureau
0x29E3, Pavé Lamp
0x29E4, Pavé Clock
0x29E5, Egg Bed
0x29E6, Egg Dresser
0x29E7, Egg Wardrobe
0x29E8, Egg Chair
0x29E9, Egg Bench
0x29EA, Egg Table
0x29EB, Egg Stereo
0x29EC, Egg Toy Set
0x29ED, Egg Clock
0x29EE, Egg Lamp
0x29EF, Egg TV
0x29F0, Spooky Bed
0x29F1, Spooky Dresser
0x29F2, Spooky Wardrobe
0x29F3, Spooky Sofa
0x29F4, Spooky Chair
0x29F5, Spooky Table
0x29F6, Spooky Vanity
0x29F7, Spooky Bookcase
0x29F8, Spooky Clock
0x29F9, Spooky Lamp
0x29FA, Spooky Wall Lamp
0x29FB, Harvest Bed
0x29FC, Harvest Dresser
0x29FD, Harvest Bureau
0x29FE, Harvest Sofa
0x29FF, Harvest Chair
0x2A00, Harvest Table
0x2A01, Harvest Mirror
0x2A02, Harvest TV
0x2A03, Harvest Clock
0x2A04, Harvest Lamp
0x2A05, Harvest Wall Lamp
0x2A06, Jingle Bed
0x2A07, Jingle Dresser
0x2A08, Jingle Wardrobe
0x2A09, Jingle Sofa
0x2A0A, Jingle Chair
0x2A0B, Jingle Table
0x2A0C, Jingle Shelves
0x2A0D, Jingle Piano
0x2A0E, Jingle Clock
0x2A0F, Jingle Lamp
0x2A10, Jingle TV
0x2A11, Princess Bed
0x2A12, Princess Chest
0x2A13, Princess Closet
0x2A14, Princess Sofa
0x2A15, Princess Chair
0x2A16, Princess Table
0x2A17, Princess Curio
0x2A18, Princess Dresser
0x2A19, Princess Cage
0x2A1A, Princess Lamp
0x2A1B, Princess Clock
0x2A1C, Gracie Bed
0x2A1D, Gracie Chest
0x2A1E, Gracie Wardrobe
0x2A1F, Gracie Bench
0x2A20, Gracie Chair
0x2A21, Gracie Low Table
0x2A22, Gracie Desk
0x2A23, Gracie Wagon
0x2A24, Gracie Shelf
0x2A25, Gracie Lamp
0x2A26, Gracie Wall Clock
0x2A27, Sweets Bed
0x2A28, Sweets Dresser
0x2A29, Sweets Closet
0x2A2A, Sweets Sofa
0x2A2B, Sweets Chair
0x2A2C, Sweets Table
0x2A2D, Sweets Minitable
0x2A2E, Sweets Bookcase
0x2A2F, Sweets Lamp
0x2A30, Sweets Minilamp
0x2A31, Sweets Player
0x2A32, Gorgeous Bed
0x2A33, Gorgeous Chest
0x2A34, Gorgeous Closet
0x2A35, Gorgeous Sofa
0x2A36, Gorgeous Seat
0x2A37, Gorgeous Stool
0x2A38, Gorgeous Table
0x2A39, Gorgeous Desk
0x2A3A, Gorgeous Counter
0x2A3B, Gorgeous Lamp
0x2A3C, Gorgeous Wall Clock
0x2A3D, Minimalist Bed
0x2A3E, Minimalist Sofa
0x2A3F, Minimalist Chair
0x2A40, Minimalist Dresser
0x2A41, Minimalist Wardrobe
0x2A42, Minimalist Clock
0x2A43, Minimalist Lamp
0x2A44, Minimalist Ottoman
0x2A45, Minimalist Table
0x2A46, Minimalist Minitable
0x2A47, Minimalist Vanity
0x2A48, Golden Bed
0x2A49, Golden Dresser
0x2A4A, Golden Closet
0x2A4B, Golden Chair
0x2A4C, Golden Bench
0x2A4D, Golden Table
0x2A4E, Golden Clock
0x2A4F, Golden Man
0x2A50, Golden Woman
0x2A51, Golden Screen
0x2A52, Golden Wall Torch
0x2A53, Cow Skull
0x2A54, Desert Cactus
0x2A55, Western Fence
0x2A56, Saddle Fence
0x2A57, Storefront
0x2A58, Covered Wagon
0x2A59, Watering Trough
0x2A5A, Tumbleweed
0x2A5B, Well
0x2A5C, Wagon Wheel
0x2A5D, Asteroid
0x2A5E, Moon
0x2A5F, Lunar Lander
0x2A60, Rocket
0x2A61, Lunar Rover
0x2A62, Satellite
0x2A63, Space Shuttle
0x2A64, Spaceman Sam
0x2A65, Space Station
0x2A66, Flying Saucer
0x2A67, Detour Arrow
0x2A68, Handcart
0x2A69, Iron Frame
0x2A6A, Manhole Cover
0x2A6B, Orange Cone
0x2A6C, Traffic Cone
0x2A6D, Sawhorse
0x2A6E, Wet-road Sign
0x2A6F, Steamroller
0x2A70, Jackhammer
0x2A71, Striped Cone
0x2A72, Cement Mixer
0x2A73, Oil Barrel
0x2A74, Boxing Barricade
0x2A75, Red Corner
0x2A76, Blue Corner
0x2A77, Neutral Corner
0x2A78, Judge's Bell
0x2A79, Boxing Mat
0x2A7A, Ringside Table
0x2A7B, Weight Bench
0x2A7C, Sandbag
0x2A7D, Speed Bag
0x2A7E, Birdhouse
0x2A7F, Mr. Flamingo
0x2A80, Mrs. Flamingo
0x2A81, Garden Gnome
0x2A82, Bug Zapper
0x2A83, Hammock
0x2A84, Birdbath
0x2A85, Picnic Table
0x2A86, Bird Feeder
0x2A87, Lawn Chair
0x2A88, Lawn Mower
0x2A89, Barbecue
0x2A8A, Backyard Pool
0x2A8B, Sprinkler
0x2A8C, Tiki Torch
0x2A8D, Elephant Slide
0x2A8E, Stroller
0x2A8F, Cradle
0x2A90, Baby Bed
0x2A91, Clackercart
0x2A92, Merry-go-round
0x2A93, Rocking Horse
0x2A94, Train Set
0x2A95, Wobbelina
0x2A96, Dolly
0x2A97, Lab Bench
0x2A98, Lab Chair
0x2A99, Medicine Chest
0x2A9A, Florence Flask
0x2A9B, Amazing Machine
0x2A9C, Unknown Machine
0x2A9D, Complex Machine
0x2A9E, Helm
0x2A9F, Barrel
0x2AA0, Keg
0x2AA1, Ship Cannon
0x2AA2, Anchor
0x2AA3, Ship Compass
0x2AA4, Creepy Skeleton
0x2AA5, Creepy Cauldron
0x2AA6, Creepy Bat Stone
0x2AA7, Creepy Stone
0x2AA8, Creepy Coffin
0x2AA9, Creepy Crystal
0x2AAA, Creepy Clock
0x2AAB, Creepy Statue
0x2AAC, Pawn
0x2AAD, Bishop
0x2AAE, King
0x2AAF, Knight
0x2AB0, Queen
0x2AB1, Rook
0x2AB2, Right Platform
0x2AB3, Left Platform
0x2AB4, Podium
0x2AB5, Teacher's Desk
0x2AB6, Teacher's Chair
0x2AB7, School Desk
0x2AB8, School Chair
0x2AB9, Cubbyhole
0x2ABA, Chalkboard
0x2ABB, Mop
0x2ABC, Skeleton
0x2ABD, Anatomical Model
0x2ABE, Clear Model
0x2ABF, Hamster Cage
0x2AC0, Science Table
0x2AC1, Vaulting Horse
0x2AC2, Ball Catcher
0x2AC3, High-jump Mat
0x2AC4, Hurdle
0x2AC5, Scoreboard
0x2AC6, Folding Chair
0x2AC7, Vision Tester
0x2AC8, Trunk Measure
0x2AC9, Stadiometer
0x2ACA, Scale
0x2ACB, Hospital Bed
0x2ACC, Hospital Screen
0x2ACD, IV Drip
0x2ACE, Washbasin (1)
0x2ACF, Writing Desk
0x2AD0, Writing Chair
0x2AD1, Globe
0x2AD2, Office Desk
0x2AD3, Office Chair
0x2AD4, Office Locker
0x2AD5, Coffeemaker
0x2AD6, Checkout Counter
0x2AD7, Cash Register
0x2AD8, Jukebox
0x2AD9, Siphon
0x2ADA, Giant Dharma
0x2ADB, Dharma
0x2ADC, Mini Dharma
0x2ADD, Papa Bear
0x2ADE, Mama Bear
0x2ADF, Baby Bear
0x2AE0, Mama Polar Bear
0x2AE1, Papa Panda
0x2AE2, Mama Panda
0x2AE3, Baby Panda
0x2AE4, Tall Cactus
0x2AE5, Cactus
0x2AE6, Round Cactus
0x2AE7, Golf Bag
0x2AE8, Simple Armchair
0x2AE9, Simple Love Seat
0x2AEA, Bear Pole
0x2AEB, Eagle Pole
0x2AEC, Frog-woman Pole
0x2AED, Raven Pole
0x2AEE, Lava Lamp
0x2AEF, Tea Table
0x2AF0, Hearth
0x2AF1, Screen
0x2AF2, Hibachi
0x2AF3, Tea Tansu
0x2AF4, Paper Lantern
0x2AF5, Paper Wall Lamp
0x2AF6, Paulownia Closet
0x2AF7, Stair Dresser
0x2AF8, Low Screen
0x2AF9, Paper Tiger
0x2AFA, Lucky Frog
0x2AFB, Sword
0x2AFC, Bow
0x2AFD, Samurai Suit
0x2AFE, Black Katana
0x2AFF, White Katana
0x2B00, Ninja Sword
0x2B01, Deer Scare
0x2B02, Tall Lantern
0x2B03, Spa Chair
0x2B04, Bath Mat
0x2B05, Bucket
0x2B06, Bathtub
0x2B07, Milk Case
0x2B08, Ice-cream Case
0x2B09, Washbasin (2)
0x2B0A, Tea Vase
0x2B0B, Red Vase
0x2B0C, Blue Vase
0x2B0D, Lucky Cat
0x2B0E, Lefty Lucky Cat
0x2B0F, Lucky Black Cat
0x2B10, Lucky Gold Cat
0x2B11, Grapefruit Table
0x2B12, Lemon Table
0x2B13, Tangerine Chair
0x2B14, Kiwi Stool
0x2B15, Pear Wardrobe
0x2B16, Pear Dresser
0x2B17, Watermelon Chair
0x2B18, Watermelon Table
0x2B19, Juicy-apple TV
0x2B1A, Juicy-apple Clock
0x2B1B, Lily-pad Table
0x2B1C, Froggy Chair
0x2B1D, Pine Chair
0x2B1E, Pine Table
0x2B1F, Flower Chair
0x2B20, Flower Table
0x2B21, Ponderosa Bonsai
0x2B22, Pine Bonsai
0x2B23, Mugho Bonsai
0x2B24, Plum Bonsai
0x2B25, Holly Bonsai
0x2B26, Azalea Bonsai
0x2B27, Maple Bonsai
0x2B28, Hawthorn Bonsai
0x2B29, Quince Bonsai
0x2B2A, Jasmine Bonsai
0x2B2B, Pothos
0x2B2C, Coconut Palm
0x2B2D, Pachira
0x2B2E, Caladium
0x2B2F, Croton
0x2B30, Dracaena
0x2B31, Lady Palm
0x2B32, Aloe
0x2B33, Rubber Tree
0x2B34, Snake Plant
0x2B35, Fan Palm
0x2B36, Corn Plant
0x2B37, Bromeliaceae
0x2B38, Weeping Fig
0x2B39, Conga Drum
0x2B3A, Djimbe Drum
0x2B3B, Timpano Drum
0x2B3C, Violin
0x2B3D, Cello
0x2B3E, Bass
0x2B3F, Folk Guitar
0x2B40, Country Guitar
0x2B41, Rock Guitar
0x2B42, Electric Guitar
0x2B43, Ukulele
0x2B44, Ebony Piano
0x2B45, Upright Piano
0x2B46, Taiko Drum
0x2B47, Vibraphone
0x2B48, Biwa Lute
0x2B49, Harp
0x2B4A, Metronome
0x2B4B, Trash Can
0x2B4C, Garbage Pail
0x2B4D, Garbage Can
0x2B4E, Trash Bin
0x2B4F, Pantheon Post
0x2B50, Ionian Post
0x2B51, Corinthian Post
0x2B52, Broken Post
0x2B53, Pyramid
0x2B54, Sphinx
0x2B55, Mummy's Casket
0x2B56, Jomon Pottery
0x2B57, Tennis Table
0x2B58, Bowling Pins
0x2B59, Ball Return
0x2B5A, Basketball Hoop
0x2B5B, Billiard Table
0x2B5C, Mahjong Table
0x2B5D, Dartboard
0x2B5E, Pinball Machine
0x2B5F, Arcade Machine
0x2B60, Tabletop Game
0x2B61, Stool
0x2B62, Shogi Board
0x2B63, Go Board
0x2B64, Arc De Triomphe
0x2B65, Plate Armor
0x2B66, Tower Of Pisa
0x2B67, Compass
0x2B68, Box Of Chocolates
0x2B69, Backpack
0x2B6A, Mountain Bike
0x2B6B, Propane Stove
0x2B6C, Kayak
0x2B6D, Lantern
0x2B6E, Sleeping Bag
0x2B6F, Campfire
0x2B70, Bonfire
0x2B71, TV With VCR
0x2B72, Wide-screen TV
0x2B73, Retro TV
0x2B74, Kitchen Sink
0x2B75, Kitchen Corner
0x2B76, Deluxe Range
0x2B77, Range
0x2B78, Stove
0x2B79, Sink
0x2B7A, Tea Set
0x2B7B, Shaved-ice Maker
0x2B7C, Refrigerator
0x2B7D, Retro Fridge
0x2B7E, Microwave
0x2B7F, Toaster
0x2B80, Mixer
0x2B81, Clothesline Pole
0x2B82, Doghouse
0x2B83, Beach Chair
0x2B84, Wave Breaker
0x2B85, Surfboard
0x2B86, Diver Dan
0x2B87, Beach Table
0x2B88, Treasure Chest
0x2B89, Life Ring
0x2B8A, Snowboard
0x2B8B, Sleigh
0x2B8C, Snowman
0x2B8D, Sunflower
0x2B8E, Daffodil
0x2B8F, Gerbera
0x2B90, Toilet
0x2B91, Super Toilet
0x2B92, Men's Toilet
0x2B93, Game Shelf
0x2B94, Safe
0x2B95, Deluxe Washer
0x2B96, Automatic Washer
0x2B97, Washer/dryer
0x2B98, Potbelly Stove
0x2B99, Space Heater
0x2B9A, Fireplace
0x2B9B, Radiator
0x2B9C, Phonograph
